station_id, obs_time, wx, rh, t, td, wdir, wspeed, pressure
SBNF,201707281600,Partly Cloudy,73,23,16,240,22,1021.39 
SBNF,201707281500,Mostly Cloudy,78,22,14,240,17,1020.39 
SBNF,201707281400,Mostly Cloudy,78,21,14,250,20,1020.39 
SBNF,201707281300,Mostly Cloudy,83,21,14,250,20,1020.39 
SBNF,201707281200,Mostly Cloudy,94,19,16,260,15,1020.39 
SBNF,201707281100,Mostly Cloudy,100,17,16,240,11,1020.39 
SBNF,201707281040,Partly Cloudy,100,17,16,240,11,1020.39 
SBNF,201707281000,Mostly Cloudy,100,16,15,350,6,1020.39 
SBNF,201707280910,Mostly Cloudy,100,17,16,240,11,1020.39 
SBNF,201707280300,Mostly Cloudy,100,17,16,240,11,1020.39 
SBNF,201707280200,Mostly Cloudy,100,18,16,240,13,1020.39 
SBNF,201707280135,Mostly Cloudy,100,16,15,350,6,1020.39 
SBNF,201707280100,Mostly Cloudy,100,16,15,350,6,1020.39 
SBNF,201707280000,Fair,94,17,16,240,11,1020.39 
SBNF,201707272300,Fair,94,19,16,260,15,1020.39 
SBNF,201707272200,Fair,94,19,16,260,15,1020.39 
SBNF,201707272100,Fair,94,19,16,260,15,1020.39 
SBNF,201707272000,Fair,83,21,14,250,20,1020.39 
SBNF,201707271900,Fair,83,21,14,250,20,1020.39 
SBNF,201707271800,Fair,78,22,14,240,17,1020.39 
SBNF,201707271700,Fair,78,22,14,240,17,1020.39 
SBNF,201707271600,Fair,73,22,14,240,17,1020.39 
SBNF,201707271500,Partly Cloudy,65,23,16,240,22,1021.39 
SBNF,201707271400,Fair,73,22,14,240,17,1020.39 
SBNF,201707271300,Fair,88,19,16,260,15,1020.39 
SBNF,201707271200,Fair,94,17,16,240,11,1020.39 
SBNF,201707271100,Fair,100,16,15,350,6,1020.39 
SBNF,201707271000,Mostly Cloudy,100,16,15,350,6,1020.39 
SBNF,201707270910,Mostly Cloudy,100,16,15,350,6,1020.39 
SBNF,201707270300,Mostly Cloudy,100,17,16,240,11,1020.39 
SBNF,201707270200,Mostly Cloudy,94,19,16,260,15,1020.39 
SBNF,201707270100,Mostly Cloudy,94,19,16,260,15,1020.39 
SBNF,201707270000,Mostly Cloudy,94,19,16,260,15,1020.39 
SBNF,201707262300,Mostly Cloudy,94,19,16,260,15,1020.39 
SBNF,201707262200,Mostly Cloudy,100,18,16,240,13,1020.39 
SBNF,201707262115,Mostly Cloudy,100,18,16,240,13,1020.39 
SBNF,201707262100,Partly Cloudy,100,18,16,240,13,1020.39 
SBNF,201707262000,Partly Cloudy,94,20,14,250,20,1019.4 
SBNF,201707261900,Fair,88,21,14,250,20,1020.39 
SBNF,201707261800,Fair,88,21,14,250,20,1020.39 
SBNF,201707261700,Fair,88,21,14,250,20,1020.39 
SBNF,201707261600,Fair,88,21,14,250,20,1020.39 
SBNF,201707261500,Fair,78,22,14,240,17,1020.39 
SBNF,201707261400,Fair,78,22,14,240,17,1020.39 
SBNF,201707261300,Fair,88,19,16,260,15,1020.39 
SBNF,201707261200,Fair,100,15,17,350,4,1020.39 
SBNF,201707261120,Fair,100,14,17,30,6,1020.39 
SBNF,201707261100,Fog,100,14,17,30,6,1020.39 
SBNF,201707261000,Fair,100,12,18,10,11,1019.4 
SBNF,201707260930,Fair,100,12,18,10,11,1019.4 
SBNF,201707260910,Fog,100,13,18,10,13,1019.4 
SBNF,201707260300,Fair,100,14,17,30,6,1020.39 
SBNF,201707260200,Fair,100,14,17,30,6,1020.39 
SBNF,201707260100,Fair,100,15,17,350,4,1020.39 
SBNF,201707260000,Fair,94,17,16,240,11,1020.39 
SBNF,201707252300,Fair,88,18,16,240,13,1020.39 
SBNF,201707252200,Fair,73,20,14,250,20,1019.4 
SBNF,201707252100,Fair,68,21,14,250,20,1020.39 
SBNF,201707252000,Fair,61,23,16,240,22,1021.39 
SBNF,201707251900,Fair,69,24,16,240,20,1020.39 
SBNF,201707251800,Fair,69,25,17,240,11,1020.39 
SBNF,201707251700,Fair,40,29,18,20,6,1017.4 
SBNF,201707251600,Fair,48,27,18,40,9,1018.4 
SBNF,201707251500,Fair,57,25,17,240,11,1020.39 
SBNF,201707251400,Fair,73,23,16,240,22,1021.39 
SBNF,201707251300,Fair,83,20,14,250,20,1019.4 
SBNF,201707251200,Partly Cloudy,100,16,15,350,6,1020.39 
SBNF,201707251150,Partly Cloudy,100,16,15,350,6,1020.39 
SBNF,201707251140,Mostly Cloudy,100,16,15,350,6,1020.39 
SBNF,201707251100,Fog,100,16,15,350,6,1020.39 
SBNF,201707251000,Fog,100,16,15,350,6,1020.39 
SBNF,201707250940,Fog,100,16,15,350,6,1020.39 
SBNF,201707250910,Fog,100,16,15,350,6,1020.39 
SBNF,201707250300,Fog,100,15,17,350,4,1020.39 
SBNF,201707250200,Fog,100,16,15,350,6,1020.39 
SBNF,201707250115,Fog,100,16,15,350,6,1020.39 
SBNF,201707250100,Fog,100,17,16,240,11,1020.39 
SBNF,201707250000,Fog,100,18,16,240,13,1020.39 
SBNF,201707242320,Fog,100,18,16,240,13,1020.39 
SBNF,201707242300,Partly Cloudy,100,18,16,240,13,1020.39 
SBNF,201707242200,Partly Cloudy,100,18,16,240,13,1020.39 
SBNF,201707242100,Fair,100,18,16,240,13,1020.39 
SBNF,201707242000,Fair,94,19,16,260,15,1020.39 
SBNF,201707241900,Fair,83,21,14,250,20,1020.39 
SBNF,201707241800,Fair,78,22,14,240,17,1020.39 
SBNF,201707241700,Fair,78,22,14,240,17,1020.39 
SBNF,201707241600,Fair,83,21,14,250,20,1020.39 
SBNF,201707241500,Fair,83,21,14,250,20,1020.39 
SBNF,201707241400,Fair,78,21,14,250,20,1020.39 
SBNF,201707241300,Mostly Cloudy,88,19,16,260,15,1020.39 
SBNF,201707241200,Mostly Cloudy,94,18,16,240,13,1020.39 
SBNF,201707241100,Mostly Cloudy,100,17,16,240,11,1020.39 
SBNF,201707241000,Mostly Cloudy,100,17,16,240,11,1020.39 
SBNF,201707240910,Mostly Cloudy,100,17,16,240,11,1020.39 
SBNF,201707240300,Mostly Cloudy,100,18,16,240,13,1020.39 
SBNF,201707240200,Mostly Cloudy,94,19,16,260,15,1020.39 
SBNF,201707240100,Mostly Cloudy,94,19,16,260,15,1020.39 
SBNF,201707240000,Mostly Cloudy,100,18,16,240,13,1020.39 
SBNF,201707232315,Mostly Cloudy,100,18,16,240,13,1020.39 
SBNF,201707232300,Partly Cloudy,100,17,16,240,11,1020.39 
SBNF,201707232200,Partly Cloudy,100,17,16,240,11,1020.39 
SBNF,201707232100,Fair,94,18,16,240,13,1020.39 
SBNF,201707232000,Fair,88,19,16,260,15,1020.39 
SBNF,201707231900,Fair,83,20,14,250,20,1019.4 
SBNF,201707231800,Fair,73,21,14,250,20,1020.39 
SBNF,201707231700,Fair,73,21,14,250,20,1020.39 
SBNF,201707231600,Fair,78,21,14,250,20,1020.39 
SBNF,201707231500,Partly Cloudy,78,20,14,250,20,1019.4 
SBNF,201707231400,Partly Cloudy,78,20,14,250,20,1019.4 
SBNF,201707231300,Mostly Cloudy,88,18,16,240,13,1020.39 
SBNF,201707231200,Partly Cloudy,94,16,15,350,6,1020.39 
SBNF,201707231100,Fair,100,14,17,30,6,1020.39 
SBNF,201707231000,Mostly Cloudy,100,14,17,30,6,1020.39 
SBNF,201707230910,Light Rain,100,14,17,30,6,1020.39 
SBNF,201707230300,Mostly Cloudy,94,15,17,350,4,1020.39 
SBNF,201707230200,Mostly Cloudy,100,14,17,30,6,1020.39 
SBNF,201707230100,Mostly Cloudy,94,16,15,350,6,1020.39 
SBNF,201707230000,Mostly Cloudy,88,17,16,240,11,1020.39 
SBNF,201707222300,Fair,88,17,16,240,11,1020.39 
SBNF,201707222200,Fair,82,17,16,240,11,1020.39 
SBNF,201707222100,Fair,88,16,15,350,6,1020.39 
SBNF,201707222000,Fair,77,18,16,240,13,1020.39 
SBNF,201707221900,Fair,68,20,14,250,20,1019.4 
SBNF,201707221800,Fair,60,20,14,250,20,1019.4 
SBNF,201707221700,Fair,64,20,14,250,20,1019.4 
SBNF,201707221600,Fair,68,19,16,260,15,1020.39 
SBNF,201707221500,Fair,64,20,14,250,20,1019.4 
SBNF,201707221400,Fair,82,17,16,240,11,1020.39 
SBNF,201707221300,Fair,94,14,17,30,6,1020.39 
SBNF,201707221200,Fair,100,11,18,30,19,1019.4 
SBNF,201707221100,Partly Cloudy,100,10,19,10,13,1019.4 
SBNF,201707221000,Partly Cloudy,100,10,19,10,13,1019.4 
SBNF,201707220940,Fair,100,9,19,30,17,1019.4 
SBNF,201707220910,Fog,100,9,19,30,17,1019.4 
SBNF,201707220300,Fair,94,11,18,30,19,1019.4 
SBNF,201707220200,Fair,94,11,18,30,19,1019.4 
SBNF,201707220100,Fair,82,13,18,10,13,1019.4 
SBNF,201707220000,Fair,64,18,16,240,13,1020.39 
SBNF,201707212300,Fair,77,18,16,240,13,1020.39 
SBNF,201707212200,Fair,77,18,16,240,13,1020.39 
SBNF,201707212100,Fair,88,19,16,260,15,1020.39 
SBNF,201707212000,Fair,68,21,14,250,20,1020.39 
SBNF,201707211900,Fair,47,24,16,240,20,1020.39 
SBNF,201707211800,Fair,47,24,16,240,20,1020.39 
SBNF,201707211700,Fair,47,23,16,240,22,1021.39 
SBNF,201707211600,Fair,53,22,14,240,17,1020.39 
SBNF,201707211500,Fair,60,20,14,250,20,1019.4 
SBNF,201707211400,Fair,73,18,16,240,13,1020.39 
SBNF,201707211300,Fair,88,15,17,350,4,1020.39 
SBNF,201707211200,Fair,100,13,18,10,13,1019.4 
SBNF,201707211120,Partly Cloudy,100,12,18,10,11,1019.4 
SBNF,201707211100,Mostly Cloudy,100,12,18,10,11,1019.4 
SBNF,201707211040,Mostly Cloudy,100,11,18,30,19,1019.4 
SBNF,201707211000,Partly Cloudy,100,11,18,30,19,1019.4 
SBNF,201707210910,Fair,100,12,18,10,11,1019.4 
SBNF,201707210300,Partly Cloudy,100,13,18,10,13,1019.4 
SBNF,201707210200,Mostly Cloudy,100,14,17,30,6,1020.39 
SBNF,201707210100,Mostly Cloudy,100,14,17,30,6,1020.39 
SBNF,201707210000,Partly Cloudy,100,13,18,10,13,1019.4 
SBNF,201707202300,Fair,100,14,17,30,6,1020.39 
SBNF,201707202200,Fair,88,16,15,350,6,1020.39 
SBNF,201707202100,Fair,88,17,16,240,11,1020.39 
SBNF,201707202000,Fair,83,18,16,240,13,1020.39 
SBNF,201707201900,Fair,73,19,16,260,15,1020.39 
SBNF,201707201800,Fair,78,19,16,260,15,1020.39 
SBNF,201707201700,Fair,68,20,14,250,20,1019.4 
SBNF,201707201600,Fair,60,20,14,250,20,1019.4 
SBNF,201707201500,Fair,64,18,16,240,13,1020.39 
SBNF,201707201400,Fair,68,17,16,240,11,1020.39 
SBNF,201707201300,Fair,77,14,17,30,6,1020.39 
SBNF,201707201200,Mostly Cloudy,88,11,18,30,19,1019.4 
SBNF,201707201100,Mostly Cloudy,87,10,19,10,13,1019.4 
SBNF,201707201000,Mostly Cloudy,93,9,19,30,17,1019.4 
SBNF,201707200910,Mostly Cloudy,93,9,19,30,17,1019.4 
SBNF,201707200320,Fair,94,11,18,30,19,1019.4 
SBNF,201707200300,Fair,94,11,18,30,19,1019.4 
SBNF,201707200200,Partly Cloudy,94,11,18,30,19,1019.4 
SBNF,201707200100,Fair,94,11,18,30,19,1019.4 
SBNF,201707200000,Fair,88,12,18,10,11,1019.4 
SBNF,201707192300,Fair,88,12,18,10,11,1019.4 
SBNF,201707192200,Fair,82,13,18,10,13,1019.4 
SBNF,201707192100,Fair,82,13,18,10,13,1019.4 
SBNF,201707192000,Fair,63,15,17,350,4,1020.39 
SBNF,201707191900,Fair,59,16,15,350,6,1020.39 
SBNF,201707191800,Fair,55,16,15,350,6,1020.39 
SBNF,201707191700,Fair,55,16,15,350,6,1020.39 
SBNF,201707191600,Fair,48,16,15,350,6,1020.39 
SBNF,201707191500,Fair,51,15,17,350,4,1020.39 
SBNF,201707191400,Fair,63,13,18,10,13,1019.4 
SBNF,201707191300,Fair,82,10,19,10,13,1019.4 
SBNF,201707191200,Fair,93,7,16,260,17,1021.39 
SBNF,201707191100,Fair,100,5,18,240,17,1023.39 
SBNF,201707191000,Fair,100,4,17,260,15,1022.39 
SBNF,201707190910,Fair,100,5,18,240,17,1023.39 
SBNF,201707190300,Fair,100,6,17,260,20,1022.39 
SBNF,201707190200,Fair,93,7,16,260,17,1021.39 
SBNF,201707190100,Fair,93,7,16,260,17,1021.39 
SBNF,201707190000,Fair,93,6,17,260,20,1022.39 
SBNF,201707182300,Fair,87,7,16,260,17,1021.39 
SBNF,201707182200,Fair,81,8,17,260,11,1020.39 
SBNF,201707182100,Fair,54,12,18,10,11,1019.4 
SBNF,201707182000,Fair,51,13,18,10,13,1019.4 
SBNF,201707181900,Fair,51,13,18,10,13,1019.4 
SBNF,201707181800,Fair,41,14,17,30,6,1020.39 
SBNF,201707181700,Fair,44,14,17,30,6,1020.39 
SBNF,201707181600,Fair,47,13,18,10,13,1019.4 
SBNF,201707181500,Fair,54,12,18,10,11,1019.4 
SBNF,201707181400,Fair,58,11,18,30,19,1019.4 
SBNF,201707181300,Fair,71,9,19,30,17,1019.4 
SBNF,201707181200,Fair,81,7,16,260,17,1021.39 
SBNF,201707181100,Fair,81,6,17,260,20,1022.39 
SBNF,201707181000,Fair,87,6,17,260,20,1022.39 
SBNF,201707180910,Fair,93,7,16,260,17,1021.39 
SBNF,201707180320,Light Rain,100,7,16,260,17,1021.39 
SBNF,201707180300,Light Rain,100,7,16,260,17,1021.39 
SBNF,201707180200,Light Rain,100,8,17,260,11,1020.39 
SBNF,201707180100,Light Rain,100,9,19,30,17,1019.4 
SBNF,201707180000,Light Drizzle,100,10,19,10,13,1019.4 
SBNF,201707172300,Light Rain,100,10,19,10,13,1019.4 
SBNF,201707172200,Light Rain,100,11,18,30,19,1019.4 
SBNF,201707172100,Light Rain,100,12,18,10,11,1019.4 
SBNF,201707172012,Light Rain,100,12,18,10,11,1019.4 
SBNF,201707172000,Light Rain,100,12,18,10,11,1019.4 
SBNF,201707171900,Light Drizzle,100,12,18,10,11,1019.4 
SBNF,201707171800,Cloudy,88,14,17,30,6,1020.39 
SBNF,201707171700,Cloudy,82,15,17,350,4,1020.39 
SBNF,201707171600,Mostly Cloudy,77,16,15,350,6,1020.39 
SBNF,201707171500,Mostly Cloudy,77,16,15,350,6,1020.39 
SBNF,201707171400,Mostly Cloudy,77,16,15,350,6,1020.39 
SBNF,201707171300,Mostly Cloudy,82,16,15,350,6,1020.39 
SBNF,201707171200,Mostly Cloudy,82,16,15,350,6,1020.39 
SBNF,201707171100,Mostly Cloudy,82,16,15,350,6,1020.39 
SBNF,201707171000,Mostly Cloudy,88,16,15,350,6,1020.39 
SBNF,201707170910,Mostly Cloudy,88,17,16,240,11,1020.39 
SBNF,201707170300,Fair,94,18,16,240,13,1020.39 
SBNF,201707170200,Fair,100,18,16,240,13,1020.39 
SBNF,201707170100,Fair,100,18,16,240,13,1020.39 
SBNF,201707170000,Fair,100,17,16,240,11,1020.39 
SBNF,201707162300,Fair,94,18,16,240,13,1020.39 
SBNF,201707162200,Fair,94,20,14,250,20,1019.4 
SBNF,201707162100,Fair,83,21,14,250,20,1020.39 
SBNF,201707162000,Fair,78,22,14,240,17,1020.39 
SBNF,201707161900,Fair,73,23,16,240,22,1021.39 
SBNF,201707161800,Fair,69,24,16,240,20,1020.39 
SBNF,201707161700,Fair,78,23,16,240,22,1021.39 
SBNF,201707161600,Fair,65,25,17,240,11,1020.39 
SBNF,201707161500,Fair,73,24,16,240,20,1020.39 
SBNF,201707161400,Fair,83,22,14,240,17,1020.39 
SBNF,201707161300,Fair,94,19,16,260,15,1020.39 
SBNF,201707161225,Partly Cloudy,100,17,16,240,11,1020.39 
SBNF,201707161200,Fog,100,17,16,240,11,1020.39 
SBNF,201707161125,Fog,100,16,15,350,6,1020.39 
SBNF,201707161100,Fog,100,16,15,350,6,1020.39 
SBNF,201707161000,Fog,100,16,15,350,6,1020.39 
SBNF,201707160935,Fog,100,16,15,350,6,1020.39 
SBNF,201707160910,Fog,100,15,17,350,4,1020.39 
SBNF,201707160315,Fair,100,17,16,240,11,1020.39 
SBNF,201707160300,Fair,100,18,16,240,13,1020.39 
SBNF,201707160200,Fair,100,19,16,260,15,1020.39 
SBNF,201707160100,Fair,100,19,16,260,15,1020.39 
SBNF,201707160000,Fair,100,19,16,260,15,1020.39 
SBNF,201707152300,Partly Cloudy,100,19,16,260,15,1020.39 
SBNF,201707152200,Mostly Cloudy,100,19,16,260,15,1020.39 
SBNF,201707152100,Partly Cloudy,94,20,14,250,20,1019.4 
SBNF,201707152000,Fair,94,20,14,250,20,1019.4 
SBNF,201707151900,Fair,88,21,14,250,20,1020.39 
SBNF,201707151800,Fair,78,22,14,240,17,1020.39 
SBNF,201707151700,Fair,73,23,16,240,22,1021.39 
SBNF,201707151600,Fair,73,23,16,240,22,1021.39 
SBNF,201707151500,Fair,73,23,16,240,22,1021.39 
SBNF,201707151400,Partly Cloudy,78,22,14,240,17,1020.39 
SBNF,201707151300,Partly Cloudy,83,21,14,250,20,1020.39 
SBNF,201707151200,Mostly Cloudy,94,19,16,260,15,1020.39 
SBNF,201707151100,Mostly Cloudy,100,18,16,240,13,1020.39 
SBNF,201707151000,Mostly Cloudy,100,17,16,240,11,1020.39 
SBNF,201707150910,Mostly Cloudy,100,17,16,240,11,1020.39 
SBNF,201707150315,Mostly Cloudy,100,19,16,260,15,1020.39 
SBNF,201707150300,Mostly Cloudy,94,19,16,260,15,1020.39 
SBNF,201707150215,Mostly Cloudy,100,18,16,240,13,1020.39 
SBNF,201707150200,Mostly Cloudy,100,18,16,240,13,1020.39 
SBNF,201707150100,Mostly Cloudy,100,18,16,240,13,1020.39 
SBNF,201707150000,Partly Cloudy,100,17,16,240,11,1020.39 
SBNF,201707142300,Fair,94,17,16,240,11,1020.39 
SBNF,201707142200,Fair,94,19,16,260,15,1020.39 
SBNF,201707142100,Fair,94,19,16,260,15,1020.39 
SBNF,201707142000,Fair,83,21,14,250,20,1020.39 
SBNF,201707141900,Fair,83,21,14,250,20,1020.39 
SBNF,201707141800,Partly Cloudy,78,22,14,240,17,1020.39 
SBNF,201707141700,Partly Cloudy,83,21,14,250,20,1020.39 
SBNF,201707141600,Partly Cloudy,69,23,16,240,22,1021.39 
SBNF,201707141500,Partly Cloudy,83,21,14,250,20,1020.39 
SBNF,201707141400,Partly Cloudy,73,22,14,240,17,1020.39 
SBNF,201707141300,Fair,83,21,14,250,20,1020.39 
SBNF,201707141200,Fair,94,19,16,260,15,1020.39 
SBNF,201707141100,Fair,100,17,16,240,11,1020.39 
SBNF,201707141000,Partly Cloudy,100,16,15,350,6,1020.39 
SBNF,201707140940,Partly Cloudy,100,16,15,350,6,1020.39 
SBNF,201707140910,Fog,100,16,15,350,6,1020.39 
SBNF,201707140300,Partly Cloudy,100,16,15,350,6,1020.39 
SBNF,201707140200,Partly Cloudy,100,16,15,350,6,1020.39 
SBNF,201707140100,Partly Cloudy,100,16,15,350,6,1020.39 
SBNF,201707140000,Partly Cloudy,94,18,16,240,13,1020.39 
SBNF,201707132300,Partly Cloudy,100,17,16,240,11,1020.39 
SBNF,201707132200,Fair,94,17,16,240,11,1020.39 
SBNF,201707132100,Fair,88,19,16,260,15,1020.39 
SBNF,201707132000,Fair,83,20,14,250,20,1019.4 
SBNF,201707131900,Fair,83,21,14,250,20,1020.39 
SBNF,201707131800,Fair,65,23,16,240,22,1021.39 
SBNF,201707131700,Partly Cloudy,69,22,14,240,17,1020.39 
SBNF,201707131600,Partly Cloudy,73,21,14,250,20,1020.39 
SBNF,201707131500,Partly Cloudy,83,21,14,250,20,1020.39 
SBNF,201707131400,Mostly Cloudy,88,19,16,260,15,1020.39 
SBNF,201707131340,Mostly Cloudy,94,18,16,240,13,1020.39 
SBNF,201707131300,Fog,100,17,16,240,11,1020.39 
SBNF,201707131240,Fog,100,17,16,240,11,1020.39 
SBNF,201707131200,Fog,100,16,15,350,6,1020.39 
SBNF,201707131140,Fog,100,16,15,350,6,1020.39 
SBNF,201707131115,Fog,100,15,17,350,4,1020.39 
SBNF,201707131100,Fog,100,15,17,350,4,1020.39 
SBNF,201707131000,Fog,100,15,17,350,4,1020.39 
SBNF,201707130910,Fog,100,15,17,350,4,1020.39 
SBNF,201707130300,Fog,100,13,18,10,13,1019.4 
SBNF,201707130200,Fair,100,13,18,10,13,1019.4 
SBNF,201707130100,Fair,100,14,17,30,6,1020.39 
SBNF,201707130000,Fog,100,15,17,350,4,1020.39 
SBNF,201707122340,Fog,100,15,17,350,4,1020.39 
SBNF,201707122300,Fair,100,15,17,350,4,1020.39 
SBNF,201707122200,Fair,94,17,16,240,11,1020.39 
SBNF,201707122100,Partly Cloudy,94,18,16,240,13,1020.39 
SBNF,201707122000,Mostly Cloudy,88,20,14,250,20,1019.4 
SBNF,201707121900,Mostly Cloudy,83,20,14,250,20,1019.4 
SBNF,201707121800,Mostly Cloudy,88,20,14,250,20,1019.4 
SBNF,201707121700,Mostly Cloudy,88,20,14,250,20,1019.4 
SBNF,201707121600,Mostly Cloudy,83,20,14,250,20,1019.4 
SBNF,201707121500,Mostly Cloudy,88,19,16,260,15,1020.39 
SBNF,201707121400,Mostly Cloudy,100,18,16,240,13,1020.39 
SBNF,201707121336,Mostly Cloudy,100,17,16,240,11,1020.39 
SBNF,201707121300,Fog,100,17,16,240,11,1020.39 
SBNF,201707121231,Fog,100,16,15,350,6,1020.39 
SBNF,201707121200,Fog,100,16,15,350,6,1020.39 
SBNF,201707121100,Fog,100,16,15,350,6,1020.39 
SBNF,201707121000,Fog,100,16,15,350,6,1020.39 
SBNF,201707120910,Fog,100,16,15,350,6,1020.39 
SBNF,201707120300,Fog,100,15,17,350,4,1020.39 
SBNF,201707120200,Fog,100,15,17,350,4,1020.39 
SBNF,201707120100,Fog,100,16,15,350,6,1020.39 
SBNF,201707120035,Fog,100,15,17,350,4,1020.39 
SBNF,201707120010,Fog,100,15,17,350,4,1020.39 
SBNF,201707120000,Fog,100,16,15,350,6,1020.39 
SBNF,201707112345,Fog,100,15,17,350,4,1020.39 
SBNF,201707112300,Patches of Fog,100,17,16,240,11,1020.39 
SBNF,201707112200,Patches of Fog,100,18,16,240,13,1020.39 
SBNF,201707112100,Patches of Fog,100,19,16,260,15,1020.39 
SBNF,201707112000,Fair,94,20,14,250,20,1019.4 
SBNF,201707111900,Fair,88,21,14,250,20,1020.39 
SBNF,201707111800,Fair,88,21,14,250,20,1020.39 
SBNF,201707111700,Patches of Fog,88,21,14,250,20,1020.39 
SBNF,201707111600,Fair,88,21,14,250,20,1020.39 
SBNF,201707111500,Partly Cloudy,88,21,14,250,20,1020.39 
SBNF,201707111425,Partly Cloudy,88,20,14,250,20,1019.4 
SBNF,201707111400,Mostly Cloudy,94,19,16,260,15,1020.39 
SBNF,201707111300,Cloudy,100,17,16,240,11,1020.39 
SBNF,201707111200,Mostly Cloudy,100,17,16,240,11,1020.39 
SBNF,201707111100,Fog,100,17,16,240,11,1020.39 
SBNF,201707111000,Fog,100,17,16,240,11,1020.39 
SBNF,201707110915,Fog,100,17,16,240,11,1020.39 
SBNF,201707110300,Fair,100,15,17,350,4,1020.39 
SBNF,201707110200,Fair,100,16,15,350,6,1020.39 
SBNF,201707110100,Fair,100,16,15,350,6,1020.39 
SBNF,201707110000,Fair,100,17,16,240,11,1020.39 
SBNF,201707102300,Fair,100,19,16,260,15,1020.39 
SBNF,201707102200,Fair,94,19,16,260,15,1020.39 
SBNF,201707102100,Fair,94,19,16,260,15,1020.39 
SBNF,201707102000,Partly Cloudy,88,21,14,250,20,1020.39 
SBNF,201707101900,Mostly Cloudy,88,21,14,250,20,1020.39 
SBNF,201707101800,Fair,83,22,14,240,17,1020.39 
SBNF,201707101700,Partly Cloudy,88,21,14,250,20,1020.39 
SBNF,201707101600,Fair,78,22,14,240,17,1020.39 
SBNF,201707101500,Fair,78,22,14,240,17,1020.39 
SBNF,201707101400,Partly Cloudy,94,19,16,260,15,1020.39 
SBNF,201707101340,Partly Cloudy,94,20,14,250,20,1019.4 
SBNF,201707101300,Fog,100,18,16,240,13,1020.39 
SBNF,201707101200,Fog,100,18,16,240,13,1020.39 
SBNF,201707101154,Fog,100,18,16,240,13,1020.39 
SBNF,201707101130,Fog,100,17,16,240,11,1020.39 
SBNF,201707101100,Fog,100,18,16,240,13,1020.39 
SBNF,201707101030,Fog,100,17,16,240,11,1020.39 
SBNF,201707101000,Fog,100,17,16,240,11,1020.39 
SBNF,201707100910,Fog,100,17,16,240,11,1020.39 
SBNF,201707100450,Mostly Cloudy,100,18,16,240,13,1020.39 
SBNF,201707100400,Mostly Cloudy,100,19,16,260,15,1020.39 
SBNF,201707100300,Mostly Cloudy,100,19,16,260,15,1020.39 
SBNF,201707100200,Mostly Cloudy,94,19,16,260,15,1020.39 
SBNF,201707100100,Mostly Cloudy,100,19,16,260,15,1020.39 
SBNF,201707100000,Mostly Cloudy,100,19,16,260,15,1020.39 
SBNF,201707092300,Mostly Cloudy,100,19,16,260,15,1020.39 
SBNF,201707092200,Mostly Cloudy,100,20,14,250,20,1019.4 
SBNF,201707092100,Mostly Cloudy,100,20,14,250,20,1019.4 
SBNF,201707092045,Mostly Cloudy,100,20,14,250,20,1019.4 
SBNF,201707092000,Partly Cloudy,100,20,14,250,20,1019.4 
SBNF,201707091900,Partly Cloudy,100,20,14,250,20,1019.4 
SBNF,201707091800,Partly Cloudy,100,20,14,250,20,1019.4 
SBNF,201707091700,Partly Cloudy,94,21,14,250,20,1020.39 
SBNF,201707091600,Light Rain,94,20,14,250,20,1019.4 
SBNF,201707091500,Mostly Cloudy,94,20,14,250,20,1019.4 
SBNF,201707091420,Mostly Cloudy,94,20,14,250,20,1019.4 
SBNF,201707091400,Mostly Cloudy,94,20,14,250,20,1019.4 
SBNF,201707091300,Mostly Cloudy,94,19,16,260,15,1020.39 
SBNF,201707091200,Mostly Cloudy,100,17,16,240,11,1020.39 
SBNF,201707091100,Mostly Cloudy,100,16,15,350,6,1020.39 
SBNF,201707091000,Mostly Cloudy,100,16,15,350,6,1020.39 
SBNF,201707090910,Partly Cloudy,100,15,17,350,4,1020.39 
SBNF,201707090300,Partly Cloudy,100,15,17,350,4,1020.39 
SBNF,201707090200,Partly Cloudy,94,17,16,240,11,1020.39 
SBNF,201707090100,Partly Cloudy,94,19,16,260,15,1020.39 
SBNF,201707090000,Partly Cloudy,94,19,16,260,15,1020.39 
SBNF,201707082300,Partly Cloudy,100,19,16,260,15,1020.39 
SBNF,201707082200,Partly Cloudy,94,19,16,260,15,1020.39 
SBNF,201707082100,Partly Cloudy,94,19,16,260,15,1020.39 
SBNF,201707082000,Partly Cloudy,94,19,16,260,15,1020.39 
SBNF,201707081900,Fair,94,20,14,250,20,1019.4 
SBNF,201707081800,Fair,88,21,14,250,20,1020.39 
SBNF,201707081700,Partly Cloudy,88,21,14,250,20,1020.39 
SBNF,201707081600,Fair,94,21,14,250,20,1020.39 
SBNF,201707081500,Mostly Cloudy,94,21,14,250,20,1020.39 
SBNF,201707081400,Mostly Cloudy,94,21,14,250,20,1020.39 
SBNF,201707081300,Mostly Cloudy,94,20,14,250,20,1019.4 
SBNF,201707081200,Mostly Cloudy,100,18,16,240,13,1020.39 
SBNF,201707081100,Mostly Cloudy,100,16,15,350,6,1020.39 
SBNF,201707081000,Mostly Cloudy,100,16,15,350,6,1020.39 
SBNF,201707080910,Mostly Cloudy,100,15,17,350,4,1020.39 
SBNF,201707080300,Partly Cloudy,100,19,16,260,15,1020.39 
SBNF,201707080200,Mostly Cloudy,100,19,16,260,15,1020.39 
