station_id, obs_time, wx, rh, t, td, wdir, wspeed, pressure
SBBH,201505071100,Mostly Cloudy,88,21,14,310,4,910.82 
SBBH,201505071000,Light Rain,88,20,14,330,7,911.71 
SBBH,201505070912,Light Rain,88,20,14,330,7,911.71 
SBBH,201505062031,Rain,94,20,14,330,7,911.71 
SBBH,201505062000,Rain,100,20,14,330,7,911.71 
SBBH,201505061900,Rain,88,21,14,310,4,910.82 
SBBH,201505061800,Mostly Cloudy,73,24,12,60,7,909.92 
SBBH,201505061700,Partly Cloudy,74,25,12,50,6,909.92 
SBBH,201505061600,Mostly Cloudy,73,23,12,360,6,909.92 
SBBH,201505061500,Mostly Cloudy,73,24,12,60,7,909.92 
SBBH,201505061400,Mostly Cloudy,73,24,12,60,7,909.92 
SBBH,201505061300,Mostly Cloudy,73,24,12,60,7,909.92 
SBBH,201505061200,Mostly Cloudy,78,22,13,None,0,909.92 
SBBH,201505061100,Mostly Cloudy,88,21,14,310,4,910.82 
SBBH,201505061000,Showers in the Vicinity,94,19,13,360,7,912.6 
SBBH,201505060913,Mostly Cloudy,88,19,13,360,7,912.6 
SBBH,201505052031,Mostly Cloudy,88,22,13,None,0,909.92 
SBBH,201505052000,Mostly Cloudy,83,23,12,360,6,909.92 
SBBH,201505051900,Mostly Cloudy,83,23,12,360,6,909.92 
SBBH,201505051800,Mostly Cloudy,83,23,12,360,6,909.92 
SBBH,201505051700,Mostly Cloudy,88,22,13,None,0,909.92 
SBBH,201505051600,Light Rain,83,22,13,None,0,909.92 
SBBH,201505051500,Mostly Cloudy,73,24,12,60,7,909.92 
SBBH,201505051400,Mostly Cloudy,83,23,12,360,6,909.92 
SBBH,201505051300,Mostly Cloudy,88,21,14,310,4,910.82 
SBBH,201505051200,Mostly Cloudy,94,20,14,330,7,911.71 
SBBH,201505051100,Light Rain,94,20,14,330,7,911.71 
SBBH,201505051040,Rain,94,20,14,330,7,911.71 
SBBH,201505051000,Mostly Cloudy,94,20,14,330,7,911.71 
SBBH,201505050913,Mostly Cloudy,94,20,14,330,7,911.71 
SBBH,201505042032,Partly Cloudy,57,25,12,50,6,909.92 
SBBH,201505042000,Partly Cloudy,57,25,12,50,6,909.92 
SBBH,201505041900,Partly Cloudy,54,26,14,110,9,910.82 
SBBH,201505041800,Partly Cloudy,57,26,14,110,9,910.82 
SBBH,201505041700,Mostly Cloudy,54,27,15,90,7,911.71 
SBBH,201505041600,Mostly Cloudy,48,28,15,100,6,911.71 
SBBH,201505041500,Partly Cloudy,54,27,15,90,7,911.71 
SBBH,201505041400,Fair,61,25,12,50,6,909.92 
SBBH,201505041300,Fair,61,24,12,60,7,909.92 
SBBH,201505041200,Fair,69,23,12,360,6,909.92 
SBBH,201505041100,Fair,78,21,14,310,4,910.82 
SBBH,201505041000,Fair,83,19,13,360,7,912.6 
SBBH,201505040912,Fair,83,18,13,40,7,913.5 
SBBH,201505032035,Fair,61,23,12,360,6,909.92 
SBBH,201505032000,Fair,61,24,12,60,7,909.92 
SBBH,201505031900,Partly Cloudy,47,26,14,110,9,910.82 
SBBH,201505031800,Partly Cloudy,48,27,15,90,7,911.71 
SBBH,201505031500,Fair,54,26,14,110,9,910.82 
SBBH,201505031300,Fair,65,23,12,360,6,909.92 
SBBH,201505031200,Fair,69,22,13,None,0,909.92 
SBBH,201505031100,Fair,78,20,14,330,7,911.71 
SBBH,201505031000,Fair,83,19,13,360,7,912.6 
SBBH,201505030912,Fair,83,18,13,40,7,913.5 
SBBH,201505021300,Mostly Cloudy,65,23,12,360,6,909.92 
SBBH,201505021100,Partly Cloudy,78,20,14,330,7,911.71 
SBBH,201505021000,Fair,83,19,13,360,7,912.6 
SBBH,201505020912,Fair,88,18,13,40,7,913.5 
SBBH,201505012035,Fair,69,22,13,None,0,909.92 
SBBH,201505012000,Partly Cloudy,65,23,12,360,6,909.92 
SBBH,201505011900,Partly Cloudy,61,24,12,60,7,909.92 
SBBH,201505011800,Mostly Cloudy,57,25,12,50,6,909.92 
SBBH,201505011700,Mostly Cloudy,57,25,12,50,6,909.92 
SBBH,201505011600,Mostly Cloudy,65,24,12,60,7,909.92 
SBBH,201505011500,Mostly Cloudy,65,24,12,60,7,909.92 
SBBH,201505011400,Mostly Cloudy,69,22,13,None,0,909.92 
SBBH,201505011300,Mostly Cloudy,69,22,13,None,0,909.92 
SBBH,201505011200,Mostly Cloudy,73,21,14,310,4,910.82 
SBBH,201505011100,Fair,78,20,14,330,7,911.71 
SBBH,201505011000,Partly Cloudy,83,19,13,360,7,912.6 
SBBH,201505010911,Fair,83,18,13,40,7,913.5 
SBBH,201504302035,Partly Cloudy,88,20,14,330,7,911.71 
SBBH,201504302000,Partly Cloudy,88,20,14,330,7,911.71 
SBBH,201504301900,T-Storm,88,18,13,40,7,913.5 
SBBH,201504301800,Mostly Cloudy,51,27,15,90,7,911.71 
SBBH,201504301700,Partly Cloudy,45,28,15,100,6,911.71 
SBBH,201504301600,Partly Cloudy,51,27,15,90,7,911.71 
SBBH,201504301500,Mostly Cloudy,57,25,12,50,6,909.92 
SBBH,201504301400,Partly Cloudy,57,25,12,50,6,909.92 
SBBH,201504301300,Fair,65,24,12,60,7,909.92 
SBBH,201504301200,Fair,65,23,12,360,6,909.92 
SBBH,201504301100,Fair,69,22,13,None,0,909.92 
SBBH,201504301000,Fair,83,19,13,360,7,912.6 
SBBH,201504300910,Fair,88,18,13,40,7,913.5 
SBBH,201504292036,Mostly Cloudy,83,21,14,310,4,910.82 
SBBH,201504292000,Mostly Cloudy,83,21,14,310,4,910.82 
SBBH,201504291900,Light Rain,83,21,14,310,4,910.82 
SBBH,201504291800,Light Rain,73,22,13,None,0,909.92 
SBBH,201504291700,Partly Cloudy,54,26,14,110,9,910.82 
SBBH,201504291600,Mostly Cloudy,54,26,14,110,9,910.82 
SBBH,201504291500,Partly Cloudy,54,26,14,110,9,910.82 
SBBH,201504291400,Partly Cloudy,57,25,12,50,6,909.92 
SBBH,201504291300,Fair,61,24,12,60,7,909.92 
SBBH,201504291200,Fair,69,22,13,None,0,909.92 
SBBH,201504291100,Fair,69,22,13,None,0,909.92 
SBBH,201504291000,Fair,68,21,14,310,4,910.82 
SBBH,201504290910,Fair,73,20,14,330,7,911.71 
SBBH,201504282036,Fair,47,25,12,50,6,909.92 
SBBH,201504282000,Fair,44,26,14,110,9,910.82 
SBBH,201504281900,Partly Cloudy,39,28,15,100,6,911.71 
SBBH,201504281800,Partly Cloudy,39,28,15,100,6,911.71 
SBBH,201504281700,Partly Cloudy,42,27,15,90,7,911.71 
SBBH,201504281600,Partly Cloudy,39,28,15,100,6,911.71 
SBBH,201504281500,Partly Cloudy,48,27,15,90,7,911.71 
SBBH,201504281400,Partly Cloudy,54,26,14,110,9,910.82 
SBBH,201504281300,Fair,61,24,12,60,7,909.92 
SBBH,201504281200,Fair,65,23,12,360,6,909.92 
SBBH,201504281100,Fair,73,21,14,310,4,910.82 
SBBH,201504281000,Fair,83,19,13,360,7,912.6 
SBBH,201504280909,Fair,88,18,13,40,7,913.5 
SBBH,201504272037,Partly Cloudy,61,23,12,360,6,909.92 
SBBH,201504272000,Partly Cloudy,57,24,12,60,7,909.92 
SBBH,201504271900,Partly Cloudy,48,27,15,90,7,911.71 
SBBH,201504271800,Partly Cloudy,45,28,15,100,6,911.71 
SBBH,201504271700,Partly Cloudy,42,27,15,90,7,911.71 
SBBH,201504271600,Partly Cloudy,48,27,15,90,7,911.71 
SBBH,201504271500,Partly Cloudy,51,26,14,110,9,910.82 
SBBH,201504271400,Fair,54,25,12,50,6,909.92 
SBBH,201504271300,Fair,65,23,12,360,6,909.92 
SBBH,201504271200,Fair,61,23,12,360,6,909.92 
SBBH,201504271100,Fair,68,21,14,310,4,910.82 
SBBH,201504271000,Fair,78,19,13,360,7,912.6 
SBBH,201504270909,Fair,82,17,13,60,15,913.5 
SBBH,201504262038,Fair,44,25,12,50,6,909.92 
SBBH,201504262000,Fair,44,25,12,50,6,909.92 
SBBH,201504261900,Partly Cloudy,42,26,14,110,9,910.82 
SBBH,201504261800,Fair,39,28,15,100,6,911.71 
SBBH,201504261700,Fair,39,28,15,100,6,911.71 
SBBH,201504261600,Fair,42,27,15,90,7,911.71 
SBBH,201504261500,Fair,44,26,14,110,9,910.82 
SBBH,201504261400,Fair,39,26,14,110,9,910.82 
SBBH,201504261300,Fair,44,24,12,60,7,909.92 
SBBH,201504261200,Fair,50,23,12,360,6,909.92 
SBBH,201504261100,Fair,56,21,14,310,4,910.82 
SBBH,201504261000,Fair,60,19,13,360,7,912.6 
SBBH,201504260909,Fair,64,18,13,40,7,913.5 
SBBH,201504252038,Partly Cloudy,61,25,12,50,6,909.92 
SBBH,201504252000,Thunder,61,26,14,110,9,910.82 
SBBH,201504251900,Thunder,69,26,14,110,9,910.82 
SBBH,201504251800,Light Rain,61,26,14,110,9,910.82 
SBBH,201504251700,Partly Cloudy,55,29,15,80,4,912.6 
SBBH,201504251500,Mostly Cloudy,55,29,15,80,4,912.6 
SBBH,201504251400,Mostly Cloudy,58,28,15,100,6,911.71 
SBBH,201504251300,Partly Cloudy,65,27,15,90,7,911.71 
SBBH,201504251200,Mostly Cloudy,78,25,12,50,6,909.92 
SBBH,201504251100,Fair,83,24,12,60,7,909.92 
SBBH,201504251000,Fair,94,21,14,310,4,910.82 
SBBH,201504250908,Fair,65,26,14,110,9,910.82 
SBBH,201504242039,Showers in the Vicinity,65,26,14,110,9,910.82 
SBBH,201504242000,Showers in the Vicinity,61,27,15,90,7,911.71 
SBBH,201504241900,Partly Cloudy,58,28,15,100,6,911.71 
SBBH,201504241800,Partly Cloudy,55,29,15,80,4,912.6 
SBBH,201504241700,Partly Cloudy,55,29,15,80,4,912.6 
SBBH,201504241600,Mostly Cloudy,55,29,15,80,4,912.6 
SBBH,201504241500,Mostly Cloudy,61,27,15,90,7,911.71 
SBBH,201504241400,Mostly Cloudy,65,26,14,110,9,910.82 
SBBH,201504241300,Partly Cloudy,65,26,14,110,9,910.82 
SBBH,201504241200,Partly Cloudy,69,24,12,60,7,909.92 
SBBH,201504241100,Mostly Cloudy,83,22,13,None,0,909.92 
SBBH,201504241000,Fair,88,21,14,310,4,910.82 
SBBH,201504240908,Fair,88,21,14,310,4,910.82 
SBBH,201504232040,Light Rain with Thunder,88,23,12,360,6,909.92 
SBBH,201504232000,Light Rain with Thunder,78,24,12,60,7,909.92 
SBBH,201504231900,Partly Cloudy,62,28,15,100,6,911.71 
SBBH,201504231800,Partly Cloudy,55,29,15,80,4,912.6 
SBBH,201504231700,Mostly Cloudy,55,29,15,80,4,912.6 
SBBH,201504231600,Mostly Cloudy,61,27,15,90,7,911.71 
SBBH,201504231500,Mostly Cloudy,65,27,15,90,7,911.71 
SBBH,201504231400,Mostly Cloudy,69,26,14,110,9,910.82 
SBBH,201504231300,Mostly Cloudy,69,25,12,50,6,909.92 
SBBH,201504231200,Partly Cloudy,78,24,12,60,7,909.92 
SBBH,201504231100,Partly Cloudy,83,23,12,360,6,909.92 
SBBH,201504231000,Partly Cloudy,88,21,14,310,4,910.82 
SBBH,201504230908,Fair,94,20,14,330,7,911.71 
SBBH,201504222040,Fair,69,26,14,110,9,910.82 
SBBH,201504222000,Fair,65,27,15,90,7,911.71 
SBBH,201504221900,Partly Cloudy,62,28,15,100,6,911.71 
SBBH,201504221800,Fair,62,28,15,100,6,911.71 
SBBH,201504221700,Partly Cloudy,62,28,15,100,6,911.71 
SBBH,201504221600,Partly Cloudy,89,24,12,60,7,909.92 
SBBH,201504221500,Thunder,74,26,14,110,9,910.82 
SBBH,201504221400,Light Rain,62,28,15,100,6,911.71 
SBBH,201504221300,Partly Cloudy,70,27,15,90,7,911.71 
SBBH,201504221200,Fair,74,26,14,110,9,910.82 
SBBH,201504221100,Fair,88,23,12,360,6,909.92 
SBBH,201504221000,Fair,88,22,13,None,0,909.92 
SBBH,201504220907,Fair,94,21,14,310,4,910.82 
SBBH,201504212041,Fair,70,27,15,90,7,911.71 
SBBH,201504212000,Fair,66,28,15,100,6,911.71 
SBBH,201504211900,Fair,58,28,15,100,6,911.71 
SBBH,201504211800,Partly Cloudy,58,29,15,80,4,912.6 
SBBH,201504211700,Partly Cloudy,55,30,15,330,2,912.6 
SBBH,201504211600,Partly Cloudy,58,30,15,330,2,912.6 
SBBH,201504211500,Mostly Cloudy,58,30,15,330,2,912.6 
SBBH,201504211400,Partly Cloudy,45,29,15,80,4,912.6 
SBBH,201504211300,Fair,66,28,15,100,6,911.71 
SBBH,201504211200,Fair,74,26,14,110,9,910.82 
SBBH,201504211100,Fair,83,24,12,60,7,909.92 
SBBH,201504211000,Fair,88,23,12,360,6,909.92 
SBBH,201504210907,Fair,88,23,12,360,6,909.92 
SBBH,201504202042,Light Rain,69,26,14,110,9,910.82 
SBBH,201504202000,Mostly Cloudy,65,27,15,90,7,911.71 
SBBH,201504201900,Mostly Cloudy,58,28,15,100,6,911.71 
SBBH,201504201800,Mostly Cloudy,48,30,15,330,2,912.6 
SBBH,201504201700,Mostly Cloudy,51,29,15,80,4,912.6 
SBBH,201504201600,Mostly Cloudy,51,29,15,80,4,912.6 
SBBH,201504201500,Mostly Cloudy,55,29,15,80,4,912.6 
SBBH,201504201400,Partly Cloudy,58,29,15,80,4,912.6 
SBBH,201504201300,Partly Cloudy,58,28,15,100,6,911.71 
SBBH,201504201200,Fair,61,27,15,90,7,911.71 
SBBH,201504201100,Fair,65,26,14,110,9,910.82 
SBBH,201504201000,Fair,78,23,12,360,6,909.92 
SBBH,201504200907,Fair,78,22,13,None,0,909.92 
SBBH,201504192043,Partly Cloudy,61,27,15,90,7,911.71 
SBBH,201504192000,Partly Cloudy,61,27,15,90,7,911.71 
SBBH,201504191900,Partly Cloudy,58,28,15,100,6,911.71 
SBBH,201504191800,Partly Cloudy,45,30,15,330,2,912.6 
SBBH,201504191700,Mostly Cloudy,43,32,14,310,9,911.71 
SBBH,201504191600,Mostly Cloudy,48,30,15,330,2,912.6 
SBBH,201504191500,Partly Cloudy,51,29,15,80,4,912.6 
SBBH,201504191400,Fair,89,30,15,330,2,912.6 
SBBH,201504191300,Fair,58,28,15,100,6,911.71 
SBBH,201504191200,Fair,65,26,14,110,9,910.82 
SBBH,201504191100,Fair,69,25,12,50,6,909.92 
SBBH,201504191000,Fair,83,22,13,None,0,909.92 
SBBH,201504190906,Fair,83,21,14,310,4,910.82 
SBBH,201504182043,Partly Cloudy,61,27,15,90,7,911.71 
SBBH,201504182000,Partly Cloudy,51,29,15,80,4,912.6 
SBBH,201504181900,Partly Cloudy,51,29,15,80,4,912.6 
SBBH,201504181800,Partly Cloudy,48,30,15,330,2,912.6 
SBBH,201504181700,Partly Cloudy,46,31,15,10,7,912.6 
SBBH,201504181600,Partly Cloudy,51,30,15,330,2,912.6 
SBBH,201504181500,Partly Cloudy,58,28,15,100,6,911.71 
SBBH,201504181400,Partly Cloudy,58,28,15,100,6,911.71 
SBBH,201504181300,Partly Cloudy,61,26,14,110,9,910.82 
SBBH,201504181200,Fair,65,25,12,50,6,909.92 
SBBH,201504181100,Fair,78,23,12,360,6,909.92 
SBBH,201504181000,Fair,83,21,14,310,4,910.82 
SBBH,201504180906,Fair,83,21,14,310,4,910.82 
SBBH,201504172000,Partly Cloudy,51,28,15,100,6,911.71 
SBBH,201504171900,Partly Cloudy,51,29,15,80,4,912.6 
SBBH,201504171800,Mostly Cloudy,48,29,15,80,4,912.6 
SBBH,201504171700,Mostly Cloudy,48,29,15,80,4,912.6 
SBBH,201504171600,Partly Cloudy,48,30,15,330,2,912.6 
SBBH,201504171500,Mostly Cloudy,51,28,15,100,6,911.71 
SBBH,201504171400,Mostly Cloudy,61,26,14,110,9,910.82 
SBBH,201504171300,Mostly Cloudy,61,25,12,50,6,909.92 
SBBH,201504171200,Fair,61,25,12,50,6,909.92 
SBBH,201504171100,Fair,65,25,12,50,6,909.92 
SBBH,201504171000,Fair,73,23,12,360,6,909.92 
SBBH,201504170906,Fair,78,21,14,310,4,910.82 
SBBH,201504162045,Fair,65,24,12,60,7,909.92 
SBBH,201504162000,Mostly Cloudy,69,24,12,60,7,909.92 
SBBH,201504161900,Mostly Cloudy,65,25,12,50,6,909.92 
SBBH,201504161800,Mostly Cloudy,65,25,12,50,6,909.92 
SBBH,201504161700,Mostly Cloudy,65,24,12,60,7,909.92 
SBBH,201504161600,Mostly Cloudy,57,26,14,110,9,910.82 
SBBH,201504161500,Mostly Cloudy,45,27,15,90,7,911.71 
SBBH,201504161400,Mostly Cloudy,51,26,14,110,9,910.82 
SBBH,201504161300,Mostly Cloudy,51,26,14,110,9,910.82 
SBBH,201504161200,Mostly Cloudy,57,24,12,60,7,909.92 
SBBH,201504161100,Fair,64,22,13,None,0,909.92 
SBBH,201504161000,Fair,68,21,14,310,4,910.82 
SBBH,201504160906,Fair,68,20,14,330,7,911.71 
SBBH,201504152046,Fair,42,26,14,110,9,910.82 
SBBH,201504152000,Fair,39,27,15,90,7,911.71 
SBBH,201504151900,Fair,37,28,15,100,6,911.71 
SBBH,201504151800,Fair,37,29,15,80,4,912.6 
SBBH,201504151700,Partly Cloudy,40,29,15,80,4,912.6 
SBBH,201504151600,Fair,42,28,15,100,6,911.71 
SBBH,201504151500,Fair,42,27,15,90,7,911.71 
SBBH,201504151400,Fair,42,27,15,90,7,911.71 
SBBH,201504151300,Fair,50,24,12,60,7,909.92 
SBBH,201504151200,Fair,60,22,13,None,0,909.92 
SBBH,201504151100,Fair,64,22,13,None,0,909.92 
SBBH,201504151000,Fair,64,21,14,310,4,910.82 
SBBH,201504150905,Fair,73,19,13,360,7,912.6 
SBBH,201504142046,Partly Cloudy,61,23,12,360,6,909.92 
SBBH,201504142000,Partly Cloudy,50,25,12,50,6,909.92 
SBBH,201504141900,Mostly Cloudy,47,26,14,110,9,910.82 
SBBH,201504141800,Mostly Cloudy,51,26,14,110,9,910.82 
SBBH,201504141700,Fair,51,27,15,90,7,911.71 
SBBH,201504141600,Fair,42,28,15,100,6,911.71 
SBBH,201504141500,Fair,48,27,15,90,7,911.71 
SBBH,201504141400,Fair,54,26,14,110,9,910.82 
SBBH,201504141300,Fair,57,25,12,50,6,909.92 
SBBH,201504141200,Fair,57,24,12,60,7,909.92 
SBBH,201504141100,Fair,64,22,13,None,0,909.92 
SBBH,201504141000,Fair,68,21,14,310,4,910.82 
SBBH,201504140905,Fair,73,19,13,360,7,912.6 
SBBH,201504132047,Fair,57,25,19,100,11,909.03 
SBBH,201504132000,Fair,51,26,18,120,13,909.92 
SBBH,201504131900,Fair,48,27,18,110,13,909.92 
SBBH,201504131800,Partly Cloudy,42,28,18,120,15,909.92 
SBBH,201504131600,Partly Cloudy,42,28,18,120,15,909.92 
SBBH,201504131500,Fair,48,27,18,110,13,909.92 
SBBH,201504131400,Fair,51,26,18,120,13,909.92 
SBBH,201504131300,Fair,57,25,19,100,11,909.03 
SBBH,201504131200,Fair,65,23,18,70,13,909.92 
SBBH,201504131100,Fair,69,22,18,80,13,910.82 
SBBH,201504131000,Fair,78,20,20,80,11,911.71 
SBBH,201504130905,Fair,88,17,19,100,17,912.6 
SBBH,201504130900,Fair,88,17,19,100,17,912.6 
SBBH,201504122000,Partly Cloudy,57,25,19,100,11,909.03 
SBBH,201504121900,Partly Cloudy,48,27,18,110,13,909.92 
SBBH,201504121800,Partly Cloudy,45,27,18,110,13,909.92 
SBBH,201504121700,Partly Cloudy,42,29,19,110,9,910.82 
SBBH,201504121600,Partly Cloudy,45,28,18,120,15,909.92 
SBBH,201504121500,Partly Cloudy,51,26,18,120,13,909.92 
SBBH,201504121400,Fair,57,26,18,120,13,909.92 
SBBH,201504121300,Fair,61,24,19,90,9,909.92 
SBBH,201504121200,Fair,69,22,18,80,13,910.82 
SBBH,201504121100,Fair,73,21,19,70,11,910.82 
SBBH,201504121000,Fair,78,20,20,80,11,911.71 
SBBH,201504120900,Fair,83,19,19,30,15,911.71 
SBBH,201504112049,Partly Cloudy,61,24,19,90,9,909.92 
SBBH,201504112000,Mostly Cloudy,51,26,18,120,13,909.92 
SBBH,201504111900,Mostly Cloudy,48,27,18,110,13,909.92 
SBBH,201504111800,Mostly Cloudy,48,27,18,110,13,909.92 
SBBH,201504111700,Mostly Cloudy,51,26,18,120,13,909.92 
SBBH,201504111600,Mostly Cloudy,50,25,19,100,11,909.03 
SBBH,201504111500,Mostly Cloudy,54,26,18,120,13,909.92 
SBBH,201504111400,Mostly Cloudy,54,25,19,100,11,909.03 
SBBH,201504111300,Mostly Cloudy,69,23,18,70,13,909.92 
SBBH,201504111200,Mostly Cloudy,73,22,18,80,13,910.82 
SBBH,201504111100,Partly Cloudy,78,21,19,70,11,910.82 
SBBH,201504111000,Mostly Cloudy,83,19,19,30,15,911.71 
SBBH,201504110900,Partly Cloudy,83,19,19,30,15,911.71 
SBBH,201504102049,Mostly Cloudy,61,24,19,90,9,909.92 
SBBH,201504102000,Partly Cloudy,57,25,19,100,11,909.03 
SBBH,201504101900,Mostly Cloudy,54,27,18,110,13,909.92 
SBBH,201504101800,Mostly Cloudy,50,25,19,100,11,909.03 
SBBH,201504101700,Partly Cloudy,45,28,18,120,15,909.92 
SBBH,201504101600,Partly Cloudy,51,26,18,120,13,909.92 
SBBH,201504101500,Partly Cloudy,54,25,19,100,11,909.03 
SBBH,201504101400,Partly Cloudy,54,25,19,100,11,909.03 
SBBH,201504101300,Partly Cloudy,65,24,19,90,9,909.92 
SBBH,201504101200,Fair,69,23,18,70,13,909.92 
SBBH,201504101100,Fair,78,22,18,80,13,910.82 
SBBH,201504101000,Fair,83,19,19,30,15,911.71 
SBBH,201504100900,Fair,88,17,19,100,17,912.6 
SBBH,201504092000,Fair,65,24,19,90,9,909.92 
SBBH,201504091900,Partly Cloudy,61,25,19,100,11,909.03 
SBBH,201504091800,Mostly Cloudy,61,25,19,100,11,909.03 
SBBH,201504091700,Partly Cloudy,61,25,19,100,11,909.03 
SBBH,201504091600,Mostly Cloudy,69,23,18,70,13,909.92 
SBBH,201504091500,Cloudy,69,23,18,70,13,909.92 
SBBH,201504091400,Partly Cloudy,69,23,18,70,13,909.92 
SBBH,201504091300,Mostly Cloudy,69,23,18,70,13,909.92 
SBBH,201504091200,Mostly Cloudy,73,21,19,70,11,910.82 
SBBH,201504091100,Mostly Cloudy,83,19,19,30,15,911.71 
SBBH,201504091000,Mostly Cloudy,83,19,19,30,15,911.71 
SBBH,201504090900,Mostly Cloudy,78,19,19,30,15,911.71 
SBBH,201504082000,Cloudy,78,20,20,80,11,911.71 
SBBH,201504081900,Light Drizzle,83,19,19,30,15,911.71 
SBBH,201504081800,Light Drizzle,78,20,20,80,11,911.71 
SBBH,201504081700,Light Drizzle,78,20,20,80,11,911.71 
SBBH,201504081600,Cloudy,73,20,20,80,11,911.71 
SBBH,201504081500,Cloudy,73,21,19,70,11,910.82 
SBBH,201504081400,Cloudy,78,20,20,80,11,911.71 
SBBH,201504081300,Cloudy,73,20,20,80,11,911.71 
SBBH,201504081200,Cloudy,78,19,19,30,15,911.71 
SBBH,201504081100,Mostly Cloudy,78,19,19,30,15,911.71 
SBBH,201504081000,Mostly Cloudy,73,19,19,30,15,911.71 
SBBH,201504080900,Mostly Cloudy,73,19,19,30,15,911.71 
SBBH,201504072000,Mostly Cloudy,65,23,18,70,13,909.92 
SBBH,201504071900,Mostly Cloudy,61,24,19,90,9,909.92 
SBBH,201504071800,Mostly Cloudy,61,25,19,100,11,909.03 
SBBH,201504071700,Partly Cloudy,54,27,18,110,13,909.92 
SBBH,201504071600,Mostly Cloudy,54,27,18,110,13,909.92 
SBBH,201504071500,Mostly Cloudy,54,28,18,120,15,909.92 
SBBH,201504071400,Mostly Cloudy,54,28,18,120,15,909.92 
SBBH,201504071300,Mostly Cloudy,69,24,19,90,9,909.92 
SBBH,201504071200,Mostly Cloudy,73,24,19,90,9,909.92 
SBBH,201504071100,Mostly Cloudy,78,23,18,70,13,909.92 
SBBH,201504071000,Mostly Cloudy,94,20,20,80,11,911.71 
SBBH,201504070900,Partly Cloudy,94,20,20,80,11,911.71 
SBBH,201504062000,Partly Cloudy,61,27,18,110,13,909.92 
SBBH,201504061900,Partly Cloudy,55,29,19,110,9,910.82 
SBBH,201504061800,Mostly Cloudy,51,29,19,110,9,910.82 
SBBH,201504061700,Mostly Cloudy,58,29,19,110,9,910.82 
SBBH,201504061600,Partly Cloudy,58,29,19,110,9,910.82 
SBBH,201504061500,Mostly Cloudy,55,29,19,110,9,910.82 
SBBH,201504061400,Mostly Cloudy,65,27,18,110,13,909.92 
SBBH,201504061300,Mostly Cloudy,78,24,19,90,9,909.92 
SBBH,201504061200,Mostly Cloudy,83,22,18,80,13,910.82 
SBBH,201504061100,Partly Cloudy,88,21,19,70,11,910.82 
SBBH,201504061000,Partly Cloudy,94,21,19,70,11,910.82 
SBBH,201504060900,Partly Cloudy,94,21,19,70,11,910.82 
SBBH,201504052000,Mostly Cloudy,65,27,18,110,13,909.92 
SBBH,201504051900,Mostly Cloudy,58,28,18,120,15,909.92 
SBBH,201504051800,Mostly Cloudy,62,28,18,120,15,909.92 
SBBH,201504051700,Mostly Cloudy,69,26,18,120,13,909.92 
SBBH,201504051600,Mostly Cloudy,61,27,18,110,13,909.92 
SBBH,201504051500,Partly Cloudy,58,28,18,120,15,909.92 
SBBH,201504051400,Fair,65,26,18,120,13,909.92 
SBBH,201504051300,Mostly Cloudy,73,24,19,90,9,909.92 
SBBH,201504051200,Fair,78,23,18,70,13,909.92 
SBBH,201504051100,Fair,78,22,18,80,13,910.82 
SBBH,201504051000,Fair,83,21,19,70,11,910.82 
SBBH,201504050900,Fair,83,20,20,80,11,911.71 
SBBH,201504042000,Partly Cloudy,58,27,18,110,13,909.92 
SBBH,201504041900,Partly Cloudy,54,27,18,110,13,909.92 
SBBH,201504041800,Partly Cloudy,54,27,18,110,13,909.92 
SBBH,201504041700,Mostly Cloudy,61,26,18,120,13,909.92 
SBBH,201504041600,Mostly Cloudy,54,27,18,110,13,909.92 
SBBH,201504041500,Mostly Cloudy,58,27,18,110,13,909.92 
SBBH,201504041400,Mostly Cloudy,61,25,19,100,11,909.03 
SBBH,201504041300,Mostly Cloudy,65,24,19,90,9,909.92 
SBBH,201504041200,Partly Cloudy,69,24,19,90,9,909.92 
SBBH,201504041100,Partly Cloudy,78,22,18,80,13,910.82 
SBBH,201504041000,Fair,88,20,20,80,11,911.71 
SBBH,201504040900,Partly Cloudy,64,20,20,80,11,911.71 
SBBH,201504032000,Partly Cloudy,73,23,18,70,13,909.92 
SBBH,201504031900,Mostly Cloudy,65,25,19,100,11,909.03 
SBBH,201504031800,Partly Cloudy,61,27,18,110,13,909.92 
SBBH,201504031700,Partly Cloudy,79,27,18,110,13,909.92 
SBBH,201504031600,Mostly Cloudy,61,27,18,110,13,909.92 
SBBH,201504031500,Mostly Cloudy,73,24,19,90,9,909.92 
SBBH,201504031400,Mostly Cloudy,73,23,18,70,13,909.92 
SBBH,201504031300,Mostly Cloudy,73,23,18,70,13,909.92 
SBBH,201504031200,Mostly Cloudy,73,23,18,70,13,909.92 
SBBH,201504031100,Partly Cloudy,73,23,18,70,13,909.92 
SBBH,201504031000,Fair,83,21,19,70,11,910.82 
SBBH,201504030900,Fair,88,19,19,30,15,911.71 
SBBH,201504022000,Mostly Cloudy,69,24,19,90,9,909.92 
SBBH,201504021900,Mostly Cloudy,61,26,18,120,13,909.92 
SBBH,201504021800,Mostly Cloudy,65,26,18,120,13,909.92 
SBBH,201504021700,Mostly Cloudy,61,27,18,110,13,909.92 
SBBH,201504021600,Mostly Cloudy,61,27,18,110,13,909.92 
SBBH,201504021200,Cloudy,73,24,19,90,9,909.92 
